2025-05-16T23:32:28.090Z, 77.1
2025-05-16T23:32:29.217Z, 61.6
2025-05-16T23:32:30.339Z, 68.8
2025-05-16T23:32:31.470Z, 77.1
2025-05-16T23:32:32.557Z, 71.9
2025-05-16T23:32:33.722Z, 67.8
2025-05-16T23:32:34.849Z, 58.6
2025-05-16T23:32:35.975Z, 60.6
2025-05-16T23:32:37.062Z, 70.9
2025-05-16T23:32:38.148Z, 67.8
2025-05-16T23:32:39.355Z, 71.9
2025-05-16T23:32:40.444Z, 72.9
2025-05-16T23:32:41.603Z, 65.7
2025-05-16T23:32:42.734Z, 61.6
2025-05-16T23:32:43.860Z, 54.5
2025-05-16T23:32:44.943Z, 65.7
2025-05-16T23:32:46.108Z, 61.6
2025-05-16T23:32:47.200Z, 81.2
2025-05-16T23:32:48.366Z, 64.7
2025-05-16T23:32:49.490Z, 66.8
2025-05-16T23:32:50.578Z, 57.5
2025-05-16T23:32:51.662Z, 61.6
2025-05-16T23:32:52.773Z, 74
2025-05-16T23:32:53.863Z, 75
2025-05-16T23:32:54.943Z, 70.9
2025-05-16T23:32:56.160Z, 71.9
2025-05-16T23:32:57.274Z, 74
2025-05-16T23:32:58.399Z, 83.3
2025-05-16T23:32:59.525Z, 61.6
2025-05-16T23:33:00.660Z, 67.8
2025-05-16T23:33:01.776Z, 58.6
2025-05-16T23:33:02.908Z, 51.4
2025-05-16T23:33:04.034Z, 62.7
2025-05-16T23:33:05.256Z, 67.8
2025-05-16T23:33:06.387Z, 67.8
2025-05-16T23:33:07.512Z, 61.6
2025-05-16T23:33:08.641Z, 67.8
2025-05-16T23:33:09.765Z, 51.4
2025-05-16T23:33:10.991Z, 69.8
2025-05-16T23:33:12.226Z, 51.4
2025-05-16T23:33:13.349Z, 53.4
2025-05-16T23:33:14.475Z, 65.7
2025-05-16T23:33:15.605Z, 52.4
2025-05-16T23:33:16.696Z, 70.9
2025-05-16T23:33:17.789Z, 70.9
2025-05-16T23:33:18.980Z, 65.7
2025-05-16T23:33:20.209Z, 67.8
2025-05-16T23:33:21.440Z, 65.7
2025-05-16T23:33:22.564Z, 69.8
2025-05-16T23:33:23.660Z, 58.6
2025-05-16T23:33:24.820Z, 67.8
2025-05-16T23:33:25.945Z, 53.4
2025-05-16T23:33:27.069Z, 67.8
2025-05-16T23:33:28.196Z, 67.8
2025-05-16T23:33:29.324Z, 81.2
2025-05-16T23:33:30.449Z, 56.5
2025-05-16T23:33:31.545Z, 66.8
2025-05-16T23:33:32.634Z, 63.7
2025-05-16T23:33:33.828Z, 58.6
2025-05-16T23:33:34.997Z, 52.4
2025-05-16T23:33:36.183Z, 65.7
2025-05-16T23:33:37.309Z, 74
2025-05-16T23:33:38.441Z, 64.7
2025-05-16T23:33:39.562Z, 51.4
2025-05-16T23:33:40.649Z, 72.9
2025-05-16T23:33:41.827Z, 78.1
2025-05-16T23:33:42.943Z, 56.5
2025-05-16T23:33:44.039Z, 69.8
2025-05-16T23:33:45.196Z, 62.7
2025-05-16T23:33:46.318Z, 56.5
2025-05-16T23:33:47.410Z, 63.7
2025-05-16T23:33:48.576Z, 63.7
2025-05-16T23:33:49.706Z, 58.6
2025-05-16T23:33:50.824Z, 61.6
2025-05-16T23:33:52.055Z, 51.4
2025-05-16T23:33:53.183Z, 67.8
2025-05-16T23:33:54.359Z, 79.1
2025-05-16T23:33:55.640Z, 67.8
2025-05-16T23:33:56.766Z, 67.8
2025-05-16T23:33:57.895Z, 51.4
2025-05-16T23:33:59.020Z, 51.4
2025-05-16T23:34:00.103Z, 51.4
2025-05-16T23:34:01.273Z, 52.4
2025-05-16T23:34:02.397Z, 64.7
2025-05-16T23:34:03.523Z, 51.4
2025-05-16T23:34:04.653Z, 56.5
2025-05-16T23:34:05.776Z, 51.4
2025-05-16T23:34:06.902Z, 66.8
2025-05-16T23:34:08.029Z, 76
2025-05-16T23:34:09.157Z, 78.1
2025-05-16T23:34:10.283Z, 60.6
2025-05-16T23:34:11.378Z, 55.5
2025-05-16T23:34:12.472Z, 64.7
2025-05-16T23:34:13.662Z, 67.8
